id,anime_id,name,genre,type,episodes,rating,members,weight
10607,33396,Hua Jiang Hu Zhi Bu Liang Ren,"Adventure, Drama, Historical, Martial Arts, Romance",ONA,54,8.0,59,
10608,33305,Hua Jianghu Zhi Ling Zhu,"Action, Drama, Fantasy, Historical, Martial Arts",ONA,41,7.57,171,
10609,30268,Huang Feihong Yong Chuang Tianxia,"Action, Martial Arts, Shounen",Movie,1,5.17,39,
10610,3414,Hula Kappa,Comedy,TV,78,6.09,168,
10611,9950,Hulu Xiongdi,"Action, Super Power",TV,13,7.4,170,
10612,16776,Hurdle,Drama,Movie,1,5.14,109,
10613,19681,Hustle Punch,"Comedy, Fantasy, Kids",TV,26,6.63,157,
10614,16824,Hwang-geum-ui Pal,"Shounen, Sports",Movie,1,4.17,68,
10615,16808,Hwanggeum Cheolin,"Action, Adventure, Demons, Kids, Super Power",Movie,1,4.81,89,
10616,16560,Hwanggeum Nalgae 1.2.3.,"Action, Mecha, Sci-Fi",Movie,1,4.52,99,
10617,25091,Hyakubanme no Saru,"Historical, Kids",Movie,1,6.83,57,
10618,19071,"Hyakumannen Attara, Dousuru?",Kids,OVA,1,5.0,61,
10619,10238,Hybrid Deka,Comedy,Movie,1,5.0,94,
10620,22887,Hyokkori Hyoutan Shima,"Adventure, Kids",Movie,1,6.4,59,
10621,9902,Hyper ERT,Kids,TV,20,6.0,73,
10622,31509,Ichi-gan Kuni,,Movie,1,7.17,36,
10623,28485,Ichiban Chikaku ni,"Drama, Slice of Life",OVA,1,6.0,45,
10624,26309,Ichimai no Etegami,"Drama, Kids",OVA,1,5.0,56,
10625,27853,Ichinen Ikkumi,"Kids, School",OVA,1,6.33,45,
10626,31135,Idea ga Tsukamaranai.,Dementia,Movie,1,4.0,57,
10627,32254,Ijigen Gattai Mojibakeru Z,"Game, Kids",ONA,1,5.35,59,
10628,30938,Ijime Juuyon-sai no Message,Drama,OVA,1,5.5,38,
10629,28483,Ijime wa Zettai Warui!,"Drama, School, Slice of Life",OVA,1,7.67,46,
10630,26329,Ijimekko Ookami to Nana-chan,"Drama, Kids",OVA,1,8.0,66,
10631,20079,Ijiwaru Baasan,"Comedy, Slice of Life",TV,39,7.33,87,
10632,20081,Ijiwaru Baasan (1996),"Comedy, Slice of Life",TV,46,5.75,75,
10633,21053,Ikemen Kyuugo-tai Nurse Angels,Comedy,TV,10,5.44,95,
10634,19965,Ikinari Dagon,"Adventure, Fantasy",TV,12,5.63,72,
10635,28487,Ikite Iru,,OVA,1,5.75,42,
10636,26227,"Ikitemasu, 15-sai.","Drama, Kids",OVA,1,6.33,53,
10637,21467,Ikkyuu-san to Yancha Hime,"Comedy, Historical, Kids",Movie,1,6.31,89,
10638,21475,Ikkyuu-san: Haru Da! Yancha Hime,"Comedy, Historical, Kids",Movie,1,6.86,73,
10639,23575,Ikkyuu-san: Ooabare Yancha-hime,"Comedy, Historical, Kids",Special,1,5.9,71,
10640,34179,Ima no Watashi ni Dekiru Koto...,Sci-Fi,ONA,2,5.4,234,
10641,24577,Imokawa Mukuzo: Chuugaeri no Maki,Comedy,Movie,1,6.17,79,
10642,26299,Inamuranohi,"Drama, Historical, Kids",OVA,1,8.0,47,
10643,34502,Inazma Delivery,"Action, Comedy, Sci-Fi",TV,10,,32,
10644,28235,Indie Anibox: Selma Danbaekjil Coffee,"Comedy, Drama, Romance, Samurai, Sci-Fi",Movie,1,7.22,109,
10645,16259,Inferious Wakusei Senshi Gaiden Condition Green,"Action, Sci-Fi",OVA,6,6.08,116,
10646,26241,Inochi Kagayaku Akari,"Drama, Kids",OVA,1,5.71,48,
10647,26297,Inori no Te,"Drama, Historical, Kids",OVA,1,7.0,46,
10648,29709,Introspection,Dementia,Movie,1,5.29,58,
10649,24501,Inui-san!,"Comedy, Shoujo",OVA,Unknown,5.2,106,
10650,10847,Inumarudashi,Comedy,TV,4,5.47,332,
10651,6384,Ippon Bouchou Mantarou,"Action, Seinen",OVA,2,6.2,114,
10652,33387,Ippou Nippon Mukashibanashi,"Comedy, Fantasy",ONA,12,4.22,63,
10653,11421,Iruka to Shounen,"Adventure, Kids",TV,13,5.04,118,
10654,25305,Isewan Taifuu Monogatari,"Drama, Historical",Movie,1,7.4,99,
10655,19583,Ishii Hisaichi no Dai Seikai,"Comedy, Parody",OVA,1,5.13,56,
10656,28021,Ishii Hisaichi no Nanda Kanda Gekijou,"Comedy, Martial Arts, Sci-Fi, Space",OVA,2,8.0,62,
10657,25473,Ishinomori Shoutarou no Rekishi Adventure,"Historical, Samurai",OVA,5,5.86,60,
10658,28427,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,"Comedy, Historical",ONA,Unknown,5.58,115,
10659,31903,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015),"Comedy, Historical, Shounen",ONA,Unknown,6.0,197,
10660,23183,Itazura Post,Comedy,Movie,1,7.0,77,
10661,32107,Itoshi no Muco OVA,"Comedy, Slice of Life",OVA,1,5.84,154,
10662,23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,"Action, Drama, Seinen",OVA,1,6.73,100,
10663,34121,Itsumo Kokoro ni Ho,"Music, Slice of Life",ONA,1,4.86,63,
10664,28071,Itsumo Kokoro ni Taiyou wo!,"Comedy, Ecchi",TV,16,5.75,96,
10665,26119,Iwata Kunchi no Obaachan,"Drama, Historical, Kids",OVA,1,6.33,52,
10666,27561,J League wo 100-bai Tanoshiku Miru Houhou!!,"Comedy, Parody, Sports",Movie,1,4.17,60,
10667,30954,Jakusansei Million Arthur,"Comedy, Fantasy",ONA,Unknown,6.61,372,
10668,33779,Jakusansei Million Arthur Specials,"Comedy, Fantasy",Special,3,5.89,130,
10669,29367,Jam the Housnail,"Adventure, Kids",TV,15,7.0,49,
10670,18323,Jangdokdae,"Drama, Historical",Movie,1,4.36,60,
10671,10247,Jankenman: Kaijuu Dai Kessen,"Comedy, Kids",OVA,1,6.31,80,
10672,32252,Japonese,Comedy,Movie,1,6.67,35,
10673,24041,Jarujio Animal,"Adventure, Comedy, Parody",TV,10,8.33,57,
10674,16399,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",Movie,1,4.54,83,
10675,29207,Jeremy no Ki,"Drama, Fantasy, Kids",OVA,1,6.13,45,
10676,32707,Jewelpet: Attack Chance!?,"Comedy, Fantasy, Magic, Shoujo",ONA,Unknown,5.89,234,
10677,23869,Ji no Nai Hagaki,Slice of Life,OVA,1,6.0,56,
10678,30970,Jidou Bungaku Library,"Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",OVA,6,8.5,49,
10679,28489,Jigoku Koushien,"Comedy, Horror, Shounen, Sports",OVA,1,5.14,69,
10680,26331,Jigoku no Soubee,"Comedy, Demons, Drama, Kids",OVA,1,7.33,53,
10681,33886,Jikkyou Chuukei,"Dementia, Music",Music,1,4.31,52,
10682,30761,Jin Ken Mamoru-kun to Ayumi-chan Sekai wo Shiawase ni,"Fantasy, Kids",OVA,1,4.92,44,
10683,10741,Jingi,"Adventure, Drama, Police",OVA,2,5.86,124,
10684,33267,Jinxiu Shenzhou Zhi Qi You Ji,"Adventure, Fantasy",TV,Unknown,4.67,106,
10685,28565,Jishin da!! Mii-chan no Bousai Kunren,"Drama, Kids",OVA,1,7.5,43,
10686,28549,Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren,"Drama, Kids",OVA,1,6.33,48,
10687,28145,Johnny Cypher,"Action, Adventure, Sci-Fi",TV,130,6.86,74,
10688,11857,Judo Sanka,"Shounen, Sports",TV,27,6.68,128,
10689,19063,Judo-bu Monogatari,"School, Sports",OVA,2,5.88,82,
10690,10889,Jungle Kurobee,Comedy,TV,31,6.8,127,
10691,17473,Jungle Wars,"Adventure, Kids",OVA,1,5.45,70,
10692,21021,Juugo Shounen Hyouryuuki: Kaizokujima de! Daibouken,"Adventure, Fantasy, Kids, Sci-Fi",Movie,1,5.67,134,
10693,6072,Juuippiki no Neko to Ahoudori,"Adventure, Fantasy, Kids",Movie,1,5.7,286,
10694,27845,Juupiki no Kaeru,Kids,OVA,2,6.25,49,
10695,31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,"Drama, Historical, Kids",OVA,1,6.33,39,
10696,25057,Kaba Enchou no Doubutsuen Nikki,"Comedy, Drama, Kids",Special,1,5.67,50,
10697,9606,Kaba no Potomasu,Kids,Movie,1,6.13,68,
10698,33867,Kabi Usagi,Comedy,ONA,Unknown,6.4,47,
10699,32473,Kabocha no Oji-san,"Kids, Music",Music,1,4.75,38,
10700,29748,Kabushiki Kaisha Zoo,"Comedy, Kids",TV,12,6.33,46,
10701,33695,Kabushikigaisha Aokishouji,Comedy,Special,2,3.41,61,
10702,33134,Kachikachi Yama (1939),Fantasy,Movie,1,7.0,35,
10703,33135,Kachikachi Yama (1940),Fantasy,Movie,1,6.5,45,
10704,33136,Kachikachi Yama (1958),Fantasy,Movie,1,5.67,33,
10705,33133,Kachikachi Yama: Umi Yama-hen,Fantasy,Movie,1,5.5,56,
10706,29746,Kaden Manzai John TV Show!,Comedy,TV,25,5.67,42,
10707,31599,Kaette Kite yoo Toyama kara,Comedy,ONA,Unknown,4.17,51,
10708,10965,Kagaku Bouken-tai Tansar 5,"Adventure, Mystery, Sci-Fi, Supernatural",TV,34,6.73,98,
10709,18475,Kagayake! Yuujou no V Sign,Sports,OVA,1,5.67,79,
10710,7856,Kage no Kodomo,Dementia,Movie,1,6.76,174,
10711,29529,Kagee Aesop Monogatari,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",TV,26,7.17,85,
10712,10236,Kagee Grimm Douwa,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",TV,52,5.94,129,
10713,29527,Kagee Mukashibanashi,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",TV,65,7.5,87,
10714,33219,Kagerou Daze: In a Day&#039;s,"Comedy, Magic, Romance, Sci-Fi, Slice of Life, Supernatural",Movie,1,7.29,7178,
10715,19497,Kagerouka-kun,"Fantasy, Kids",OVA,1,5.19,84,
10716,23569,Kagirinaki Rakuen,Slice of Life,Movie,1,7.25,86,
10717,33607,Kahei no Umi,Historical,Movie,1,9.33,44,
10718,29381,Kai Douryoku,"Dementia, Sci-Fi",Movie,1,6.83,52,
10719,29383,Kai Douryoku Real,"Dementia, Sci-Fi",Movie,1,5.5,54,
10720,22975,Kaibutsu-kun: Demon no Ken,"Comedy, Horror, Kids, Shounen",Movie,1,5.88,93,
10721,22977,Kaibutsu-kun: Kaibutsu Land e no Shoutai,"Comedy, Horror, Kids, Shounen",Movie,1,6.22,83,
10722,32197,Kaijuu Sakaba Kanpai! Specials,Comedy,Special,13,4.6,48,
10723,15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,"Adventure, Comedy",Movie,1,5.81,167,
10724,30313,Kaiketsu Zorori Movie: Uchuu no Yuusha-tachi,"Adventure, Comedy",Movie,1,5.0,102,
10725,19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,"Adventure, Comedy, Kids",Movie,1,6.73,107,
10726,21551,Kaitei Toshi no Dekiru made,Sci-Fi,Movie,1,8.0,64,
10727,28111,Kaitou Gary no Nihonjin Kouryakuhou!,Drama,OVA,1,5.54,62,
10728,19053,Kaitou Jigoma Ongaku-hen,Music,Movie,1,4.75,88,
10729,19987,Kaitou Pride,"Adventure, Comedy, Kids",TV,105,6.75,71,
10730,19505,Kaizoku Ouji,"Adventure, Shounen",TV,31,7.0,98,
10731,23613,Kakkun Cafe,"Comedy, Parody, Slice of Life",Movie,1,5.86,54,
10732,34006,Kakuchou Shoujo-Kei Trinary,Mecha,ONA,Unknown,7.5,401,
10733,31015,Kakusensou,"Drama, Historical, Kids",OVA,1,8.5,34,
10734,30245,Kamaishi no &quot;Kiseki&quot;: Inochi wo Mamoru Tokubetsu Jugyou,Drama,Special,1,5.0,92,
10735,29985,Kamen no Marionette-tachi,Dementia,Movie,1,6.75,61,
10736,34292,Kamigami no Ki,,TV,Unknown,4.33,76,
10737,19993,Kaminari Boy Pikkaribee★,"Adventure, Comedy, Kids",TV,54,6.2,64,
10738,13817,Kamiusagi Rope,"Comedy, Slice of Life",Movie,14,6.0,137,
10739,30154,Kamiusagi Rope (ONA),"Comedy, Slice of Life",ONA,Unknown,6.0,49,
10740,13819,Kamiusagi Rope 2,"Comedy, Slice of Life",Movie,12,5.41,100,
10741,30149,Kamiusagi Rope 2 Specials,"Comedy, Slice of Life",Special,4,3.67,63,
10742,30150,Kamiusagi Rope 3,"Comedy, Slice of Life",Movie,12,4.67,104,
10743,13831,Kamiusagi Rope 3 (ONA),"Comedy, Slice of Life",ONA,3,5.76,94,
10744,30148,Kamiusagi Rope Specials,"Comedy, Slice of Life",Special,2,4.5,60,
10745,13821,"Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?","Adventure, Comedy, Slice of Life",Movie,1,5.58,113,
10746,13825,Kamiusagi Rope x au Collaboration,"Comedy, Slice of Life",ONA,Unknown,5.2,101,
10747,30151,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,"Comedy, Slice of Life",TV,Unknown,6.25,143,
10748,32568,Kamiwaza Wanda,"Kids, Sci-Fi",TV,Unknown,5.29,316,
10749,24977,Kana Kana Kazoku,Comedy,ONA,Unknown,5.11,98,
10750,31604,Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou,Comedy,ONA,6,4.38,53,
10751,31605,Kana Kana Kazoku: Kakusan Mare Bo ! 1-Wa-5-wa oo Matome Koukai… Ka na?,Comedy,ONA,1,5.11,44,
10752,31603,Kana Kana Kazoku: Rika in Wonderland,Comedy,ONA,1,4.25,57,
10753,30743,Kanagatari. Kanabakari.: Kanadian Families,Slice of Life,OVA,1,6.36,209,
10754,21913,Kanbee-kun ga Yuku,"Comedy, Historical, Kids",Special,3,4.76,71,
10755,26333,Kaneko Misuzu: Yasashisa no Fuukei,"Drama, Kids",OVA,1,5.25,53,
10756,18583,Kangetsu Ittou: Akuryou Kiri,"Action, Martial Arts, Samurai",OVA,2,5.23,91,
10757,17217,Kankara Sanshin,"Drama, Historical",Movie,1,8.0,125,
10758,23727,Kansuke-san to Fushigi na Jitensha,"Fantasy, Kids",Movie,1,5.5,53,
10759,9584,Kappa no Sanpei,"Adventure, Kids, Supernatural",Movie,1,6.11,121,
10760,29491,Kappa no Suribachi,"Fantasy, Kids",Movie,1,5.0,46,
10761,20123,Kappamaki,"Comedy, Slice of Life",TV,130,5.43,75,
10762,27841,Karasu no Panya-san/Dorobou Gakkou,Kids,OVA,2,5.67,56,
10763,29489,Karasu no Puuta,Kids,TV,Unknown,8.0,42,
10764,7479,Karate Baka Ichidai,"Historical, Martial Arts, Sports",TV,47,7.35,301,
10765,29361,Kareshi wa Hammerhead Shark,"Comedy, Kids, Slice of Life",TV,Unknown,3.78,120,
10766,20127,Kariage-kun,"Comedy, Seinen, Slice of Life",TV,59,6.5,79,
10767,9371,Karl to Fushigi na Tou,Kids,TV,26,5.14,176,
10768,28571,Karugamo Oyako no Hi no Youjin,"Drama, Kids",OVA,1,5.67,38,
10769,31926,Kashikokimono,Music,Movie,1,4.93,121,
10770,27721,Kasumin,"Fantasy, Kids",TV,26,6.64,236,
10771,27723,Kasumin 2nd Season,"Fantasy, Kids",TV,26,6.36,104,
10772,14039,Katayoku no Khronos Gear,"Action, Sci-Fi",OVA,1,7.75,542,
10773,21101,Katta-kun Monogatari,"Adventure, Kids",Movie,1,5.0,70,
10774,9832,Katte ni Shirokuma,Comedy,OVA,1,6.04,120,
10775,22111,Kattobase! Dreamers: Carp Tanjou Monogatari,Sports,Movie,1,5.2,71,
10776,10797,Kayoe! Chuugaku,"Comedy, School",TV,Unknown,6.77,166,
10777,26229,Kaze no Tabibito,"Drama, Kids",OVA,1,6.33,47,
10778,32832,Kaze no You ni,"Drama, Slice of Life",Movie,1,6.14,741,
10779,24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.24,103,
10780,20143,Kazu &amp; Yasu Hero Tanjou,"Drama, Sports",Movie,1,6.67,78,
10781,28691,Kemurigusa Monogatari,,Movie,1,7.33,56,
10782,29433,Ken to Kaijuu,"Fantasy, Kids, Magic",Special,6,5.67,44,
10783,32420,Ken-chan,"Kids, Music",Music,1,4.75,37,
10784,21099,Kenji no Trunk,"Fantasy, Kids",Movie,1,6.1,120,
10785,27837,Kenritsu Umisora Koukou Yakyuubu-in Yamashita Tarou-kun,Sports,OVA,1,5.67,100,
10786,17339,Kentauros no Densetsu,"Action, Drama",OVA,1,5.58,84,
10787,19515,Kentoushi,"Seinen, Sports",OVA,3,6.25,88,
10788,22573,Kero Kero Keroppi no Aladdin to Mahou no Lamp,"Fantasy, Kids",OVA,1,5.91,93,
10789,22641,Kero Kero Keroppi no Bikkuri! Obakeyashiki,"Kids, Supernatural",OVA,1,5.54,76,
10790,22625,Kero Kero Keroppi no Dai Bouken,"Adventure, Fantasy, Kids",OVA,1,6.0,75,
10791,17489,Kero Kero Keroppi no Daibouken: Fushigi na Mame no Ki,"Adventure, Comedy, Kids",Movie,1,6.11,87,
10792,22605,Kero Kero Keroppi no Ganbare! Keroppooz,"Fantasy, Kids, Sports",OVA,1,6.0,88,
10793,22643,Kero Kero Keroppi no Kyouryuu ga Deta,"Fantasy, Kids",OVA,1,6.1,61,
10794,22653,Kero Kero Keroppi no Mitsubachi Daisoudou,"Fantasy, Kids",OVA,1,6.17,60,
10795,22649,Kero Kero Keroppi no Sanjuushi,"Fantasy, Kids",Movie,1,6.3,63,
10796,22647,Kero Kero Keroppi no Sora Tobu Yume no Fune,"Fantasy, Kids",OVA,1,6.62,67,
10797,22645,Kero Kero Keroppi no Sora wo Tobetara,"Adventure, Kids",OVA,1,6.45,69,
10798,22637,Kero Kero Keroppi no Tomodachi ni Narou yo,"Fantasy, Kids",OVA,1,5.92,70,
10799,22639,Kero Kero Keroppi no Tomodachi wa Mahoutsukai,"Kids, Magic",OVA,1,5.73,71,
10800,22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,OVA,1,6.31,71,
10801,22613,Kero Kero Keroppi no Yowamushi-ouji no Daibouken,"Adventure, Fantasy, Kids",OVA,1,6.21,88,
10802,22651,Kero Kero Keroppi: Hasunoue Town Kiki Ippatsu!,"Fantasy, Kids",TV,6,6.62,71,
10803,8244,Keshikasu-kun,"Comedy, Kids",TV,Unknown,4.63,157,
10804,10237,Ki-Fighter Taerang,"Adventure, Kids",TV,26,5.92,81,
10805,28965,Kibun wa Uaa Jitsuzai OL Kouza,"Comedy, Seinen",OVA,1,5.83,51,
10806,19683,Kick no Oni (1971),"Shounen, Sports",Movie,1,4.78,85,
10807,7525,Kick Off 2002,Sports,TV,26,6.5,135,
10808,26139,Kie Saranu Kizuato: Hi no Umi Osaka,"Historical, Kids",OVA,1,8.67,48,
10809,5928,Kigyou Senshi Yamazaki: Long Distance Call,"Drama, Sci-Fi, Seinen",OVA,1,5.92,168,
10810,26225,"Kii-chan Watashi, Umarete Kite Yokatta!","Drama, Kids",OVA,1,7.25,52,
10811,23085,Kikansha Sensei,"Comedy, School, Slice of Life",Movie,1,6.67,76,
10812,8492,Kikansha Yaemon,"Fantasy, Kids",Movie,1,5.64,89,
10813,8494,Kikansha Yaemon: D51 no Daibouken,"Fantasy, Kids",Movie,1,5.31,119,
10814,29247,Kiki to Lala no Habatake! Pegasus,"Kids, Magic",OVA,1,5.65,68,
10815,17977,Kiki to Lala no Hakuchouza no Ohimesama,Kids,OVA,1,5.0,90,
10816,17483,Kiki to Lala no Hansel to Gretel,Kids,OVA,1,4.0,82,
10817,17981,Kiki to Lala no Hoshi no Dance Shoes,"Kids, Music",OVA,1,4.75,96,
10818,29249,Kiki to Lala no Mamatte Suteki!,"Kids, Magic",OVA,1,5.43,61,
10819,17485,Kiki to Lala no Ohimesama ni Naritai,Kids,OVA,1,5.65,98,
10820,17979,Kiki to Lala no Papa to Mama ni Aitai,Kids,OVA,1,4.88,86,
10821,8883,Kikou Heidan J-Phoenix: PF Lips Shoutai,"Comedy, Mecha",OVA,3,5.61,188,
10822,21749,Kimama ni Idol,Music,OVA,1,6.19,115,
10823,22595,Kimezou no Kimarimonku Ja Kimaranee.,Comedy,ONA,12,4.91,64,
10824,22597,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko,Comedy,ONA,12,5.0,57,
10825,30976,Kiminari Dousuru? Yuukai Itazura: Sarenai Tame ni,"Drama, Kids",OVA,1,7.0,34,
10826,34233,Kimoshiba,Comedy,TV,Unknown,7.0,81,
10827,19941,Kimu no Juujika,"Drama, Historical",Movie,1,7.5,71,
10828,19995,King Kong: 001/7 Tom Thumb,"Adventure, Sci-Fi",TV,26,5.0,88,
10829,32989,King of Prism by Pretty Rhythm Short Anime,"Comedy, Fantasy, Music",Special,1,5.78,290,
10830,26231,Kiniro no Kujira,"Drama, Kids",OVA,1,5.67,51,
10831,10759,Kintarou,Drama,Movie,1,5.93,91,
10832,32448,Kirin Ashita no Calendar,"Historical, Kids",TV,1306,6.43,59,
10833,26233,Kitsune no Kan Chigai,"Drama, Kids",OVA,1,5.67,44,
10834,26327,Kitsune to Budou,"Drama, Kids",OVA,1,5.8,70,
10835,29549,Kitty to Daniel no Odoru Santa-san no Himitsu,"Fantasy, Kids",OVA,1,6.2,48,
10836,29543,Kitty to Daniel no Suteki na Christmas,Kids,OVA,1,6.4,49,
10837,22499,Kitty to Mimmy no Happy Birthday,"Fantasy, Kids",OVA,1,6.54,80,
10838,34286,KiyaKiya,Psychological,Music,1,5.67,26,
10839,25061,Kizu darake no Tenshi-tachi,"Comedy, Ecchi, Parody, Seinen",OVA,1,5.38,103,
10840,34120,Kizuna (ONA),Drama,ONA,1,5.13,31,
10841,31000,Kizuna: Ningen no Uta Part 2,"Drama, Kids",OVA,1,7.0,44,
10842,18321,Kkomaeosa Ttori,"Action, Adventure, Drama, Fantasy, Historical, Magic, Shounen",Movie,1,4.5,59,
10843,18301,Kkureogi Balmyeongwang,"Action, Mecha, Sci-Fi, Shounen",Movie,1,3.5,61,
10844,30048,Kkurukkuruwa Chingudeul,"Adventure, Comedy, Kids, Slice of Life",TV,13,4.2,55,
10845,23637,Kobito to Ao Mushi,"Kids, Music",Movie,1,6.43,74,
10846,19585,Kobo-chan,"Comedy, Kids, Slice of Life",TV,63,6.72,160,
10847,34503,Kochinpa! Dainiki,Comedy,TV,24,3.4,75,
10848,33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,"Comedy, Police",Special,1,7.0,108,
10849,33874,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,"Comedy, Police",Special,1,6.96,117,
10850,33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h,"Comedy, Police",Special,2,7.0,135,
10851,33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,"Comedy, Police",Special,2,6.64,105,
10852,33876,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D,"Comedy, Police",Special,1,7.29,62,
10853,33878,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om","Comedy, Police",Special,1,7.05,101,
10854,33875,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,"Comedy, Police",Special,1,6.95,104,
10855,33879,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,"Comedy, Police",Special,2,7.2,100,
10856,33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,"Comedy, Police",Special,2,7.18,116,
10857,30235,Kochira Tamago Outou Negaimasu,"Comedy, School",OVA,1,4.5,51,
10858,26091,Koe wo Kikasete,"Drama, Kids",OVA,1,8.33,47,
10859,26345,Kogitsune no Okurimono,"Drama, Fantasy, Kids",OVA,1,6.5,52,
10860,28569,Kogitsune no Shouboutai,"Drama, Fantasy, Kids",OVA,1,6.67,38,
10861,24489,Koha Ginjiro,"Action, Drama, School, Shounen",OVA,3,5.6,74,
10862,24775,Koishite!! Namashi-chan,"Kids, Slice of Life",TV,Unknown,6.14,112,
10863,30968,Kokoro no Catchball,"Kids, Sports",OVA,1,7.33,34,
10864,26293,Kokoro no Hanataba,Kids,OVA,1,7.5,46,
10865,26109,Kokoro no Koukyougaku,"Drama, Kids",OVA,1,6.33,52,
10866,26117,Kokoroya,"Kids, Psychological, Sci-Fi",OVA,1,8.0,66,
10867,23829,Komatsu Sakyo Anime Gekijou,"Comedy, Parody, Sci-Fi, Space",TV,24,5.17,76,
10868,29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,Music,TV,10,5.47,75,
10869,16263,Konchuu Tsurezuregusa,"Kids, Slice of Life",OVA,1,5.8,83,
10870,30129,Konna Ko Iru kana,Kids,TV,Unknown,4.0,38,
10871,28885,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,"Comedy, Fantasy",ONA,11,4.78,91,
10872,30212,Kono Mayonnaise wa Yuru Sugiru,Dementia,Movie,1,4.25,79,
10873,12981,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,"Historical, Slice of Life",OVA,1,5.63,289,
10874,26095,Kono Sora no Shita de,"Drama, Kids",OVA,1,6.33,54,
10875,17599,Konpora Kid,"Comedy, Kids, Sci-Fi",TV,26,5.75,72,
10876,25921,Koori no Kuni no Misuke,"Adventure, Kids",Movie,1,6.0,86,
10877,10564,Korogashi Ryouta,"Action, Comedy, Seinen",OVA,3,5.9,96,
10878,29745,Korokoro Animal,Kids,TV,60,6.0,43,
10879,29759,Korokoro Animal 2,Kids,TV,51,4.67,45,
10880,23733,Kosys! Kochira Keihime Tetsudou: Kouhou System-ka,"Comedy, Slice of Life",ONA,2,4.6,189,
10881,33854,Kosys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,"Comedy, Slice of Life",ONA,1,5.4,48,
10882,8595,Kotencotenco,"Adventure, Comedy, Fantasy, Kids, Magic",TV,52,6.18,102,
10883,33123,Koto Nakare Hero Gingerman,Comedy,TV,12,3.8,39,
10884,31239,Kotori Samba,"Comedy, Music",TV,240,6.75,74,
10885,17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,"Adventure, Fantasy",Movie,1,5.47,109,
10886,24159,Kougyou Aika Volley Boys,"Comedy, School, Seinen, Sports",OVA,2,5.64,83,
10887,6571,Koume-chan ga Iku!,"Comedy, Romance, Slice of Life",TV,12,5.9,375,
10888,23097,Kousagi Monogatari,"Comedy, Kids",Movie,1,6.2,67,
10889,33528,Kubbe Kort Animasjon,Fantasy,ONA,24,5.64,44,
10890,33527,Kubbe no Ongakukai,"Fantasy, Music",ONA,1,4.62,55,
10891,24797,Kubire 3 Sisters,Comedy,Special,7,3.0,57,
10892,19687,Kuiba II: Dazhan Yuan Yang Jie,"Action, Adventure, Fantasy, Kids",Movie,1,7.0,166,
10893,19781,Kuiba III: Zhanshen Jueqi,"Action, Adventure, Fantasy, Kids",Movie,1,6.82,176,
10894,30176,Kujira,Adventure,Movie,1,5.74,77,
